"UNIQUE_SAMPLE_ID","sample_index","CUVETTE","title","result","unit_of_result","data_markings_of_result","creation_time","DATE","TIME","method_name","t1","nominal_value","t1_2","is_excluded","method_type","determination_type","overall_result_state","sample","tissue_type","species","replicate","temperature","TIME_DIFF","TIME_DIFF_SECS","MINUTES","LATIN_NAME"
"Arub_07_40_4","4","4","Absorbance wavelength 1",0.06698,"A",NA,2023-05-12 12:02:53,"2023-05-12",12:02:53,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_07_40","WM","Arub","07","40",00:09:15,555,9.25,"Apogon rubrimacula"
"Arub_04_40_4","4","4","Absorbance wavelength 1",0.06506,"A",NA,2023-09-19 12:02:53,"2023-09-19",12:02:53,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_04_40","WM","Arub","04","40",00:05:23,323,5.38,"Apogon rubrimacula"
"Pmol_02_30_1","1","1","Absorbance wavelength 1",0.22226,"A",NA,2023-09-21 12:02:55,"2023-09-21",12:02:55,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_02_30","WM","Pmol","02","30",00:07:52,472,7.87,"Pomacentrus moluccensis"
"Pmol_04_50_2","2","2","Absorbance wavelength 1",0.15603,"A",NA,2023-05-09 12:02:55,"2023-05-09",12:02:55,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_04_50","WM","Pmol","04","50",00:01:19,79,1.32,"Pomacentrus moluccensis"
"Arub_02_50_5","5","5","Absorbance wavelength 1",0.00926,"A",NA,2023-08-22 12:02:59,"2023-08-22",12:02:59,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_02_50","WM","Arub","02","50",00:09:45,585,9.75,"Apogon rubrimacula"
"Pmol_02_30_2","2","2","Absorbance wavelength 1",0.17786,"A",NA,2023-09-21 12:03:00,"2023-09-21",12:03:00,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_02_30","WM","Pmol","02","30",00:07:50,470,7.83,"Pomacentrus moluccensis"
"Arub_07_40_5","5","5","Absorbance wavelength 1",0.00726,"A",NA,2023-05-12 12:03:00,"2023-05-12",12:03:00,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_07_40","WM","Arub","07","40",00:09:15,555,9.25,"Apogon rubrimacula"
"Arub_04_40_5","5","5","Absorbance wavelength 1",0.01294,"A",NA,2023-09-19 12:03:00,"2023-09-19",12:03:00,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_04_40","WM","Arub","04","40",00:05:23,323,5.38,"Apogon rubrimacula"
"Pmol_04_50_3","3","3","Absorbance wavelength 1",0.12225,"A",NA,2023-05-09 12:03:02,"2023-05-09",12:03:02,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_04_50","WM","Pmol","04","50",00:01:19,79,1.32,"Pomacentrus moluccensis"
"Arub_02_50_6","6","6","Absorbance wavelength 1",-0.02259,"A",NA,2023-08-22 12:03:05,"2023-08-22",12:03:05,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_02_50","WM","Arub","02","50",00:09:44,584,9.73,"Apogon rubrimacula"
"Pmol_02_30_3","3","3","Absorbance wavelength 1",0.16777,"A",NA,2023-09-21 12:03:07,"2023-09-21",12:03:07,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_02_30","WM","Pmol","02","30",00:07:50,470,7.83,"Pomacentrus moluccensis"
"Arub_07_40_6","6","6","Absorbance wavelength 1",0.01218,"A",NA,2023-05-12 12:03:07,"2023-05-12",12:03:07,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_07_40","WM","Arub","07","40",00:09:15,555,9.25,"Apogon rubrimacula"
"Arub_04_40_6","6","6","Absorbance wavelength 1",0.01583,"A",NA,2023-09-19 12:03:07,"2023-09-19",12:03:07,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_04_40","WM","Arub","04","40",00:05:23,323,5.38,"Apogon rubrimacula"
"Pmol_04_50_4","4","4","Absorbance wavelength 1",0.05238,"A",NA,2023-05-09 12:03:09,"2023-05-09",12:03:09,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_04_50","WM","Pmol","04","50",00:01:19,79,1.32,"Pomacentrus moluccensis"
"Arub_02_50_1","1","1","Absorbance wavelength 1",0.1981,"A",NA,2023-08-22 12:03:12,"2023-08-22",12:03:12,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_02_50","WM","Arub","02","50",00:10:25,625,10.42,"Apogon rubrimacula"
"Arub_07_40_1","1","1","Absorbance wavelength 1",0.35103,"A",NA,2023-05-12 12:03:13,"2023-05-12",12:03:13,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_07_40","WM","Arub","07","40",00:09:55,595,9.92,"Apogon rubrimacula"
"Pmol_02_30_4","4","4","Absorbance wavelength 1",0.05016,"A",NA,2023-09-21 12:03:13,"2023-09-21",12:03:13,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_02_30","WM","Pmol","02","30",00:07:51,471,7.85,"Pomacentrus moluccensis"
"Arub_04_40_1","1","1","Absorbance wavelength 1",0.1434,"A",NA,2023-09-19 12:03:15,"2023-09-19",12:03:15,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_04_40","WM","Arub","04","40",00:06:05,365,6.08,"Apogon rubrimacula"
"Pmol_04_50_5","5","5","Absorbance wavelength 1",0.0094,"A",NA,2023-05-09 12:03:16,"2023-05-09",12:03:16,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_04_50","WM","Pmol","04","50",00:01:19,79,1.32,"Pomacentrus moluccensis"
"Arub_02_50_2","2","2","Absorbance wavelength 1",0.19753,"A",NA,2023-08-22 12:03:17,"2023-08-22",12:03:17,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_02_50","WM","Arub","02","50",00:10:24,624,10.4,"Apogon rubrimacula"
"Arub_07_40_2","2","2","Absorbance wavelength 1",0.35196,"A",NA,2023-05-12 12:03:20,"2023-05-12",12:03:20,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_07_40","WM","Arub","07","40",00:09:56,596,9.93,"Apogon rubrimacula"
"Arub_04_40_2","2","2","Absorbance wavelength 1",0.15079,"A",NA,2023-09-19 12:03:20,"2023-09-19",12:03:20,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_04_40","WM","Arub","04","40",00:06:04,364,6.07,"Apogon rubrimacula"
"Pmol_02_30_5","5","5","Absorbance wavelength 1",0.03765,"A",NA,2023-09-21 12:03:20,"2023-09-21",12:03:20,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_02_30","WM","Pmol","02","30",00:07:51,471,7.85,"Pomacentrus moluccensis"
"Pmol_04_50_6","6","6","Absorbance wavelength 1",0.00237,"A",NA,2023-05-09 12:03:23,"2023-05-09",12:03:23,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_04_50","WM","Pmol","04","50",00:01:19,79,1.32,"Pomacentrus moluccensis"
"Arub_02_50_3","3","3","Absorbance wavelength 1",0.21227,"A",NA,2023-08-22 12:03:24,"2023-08-22",12:03:24,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_02_50","WM","Arub","02","50",00:10:24,624,10.4,"Apogon rubrimacula"
"Arub_04_40_3","3","3","Absorbance wavelength 1",0.12502,"A",NA,2023-09-19 12:03:25,"2023-09-19",12:03:25,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_04_40","WM","Arub","04","40",00:06:02,362,6.03,"Apogon rubrimacula"
"Arub_07_40_3","3","3","Absorbance wavelength 1",0.34039,"A",NA,2023-05-12 12:03:27,"2023-05-12",12:03:27,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_07_40","WM","Arub","07","40",00:09:56,596,9.93,"Apogon rubrimacula"
"Pmol_02_30_6","6","6","Absorbance wavelength 1",0.00468,"A",NA,2023-09-21 12:03:27,"2023-09-21",12:03:27,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_02_30","WM","Pmol","02","30",00:07:51,471,7.85,"Pomacentrus moluccensis"
"Pmol_04_50_1","1","1","Absorbance wavelength 1",0.18599,"A",NA,2023-05-09 12:03:30,"2023-05-09",12:03:30,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_04_50","WM","Pmol","04","50",00:02:01,121,2.02,"Pomacentrus moluccensis"
"Arub_02_50_4","4","4","Absorbance wavelength 1",0.06481,"A",NA,2023-08-22 12:03:31,"2023-08-22",12:03:31,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_02_50","WM","Arub","02","50",00:10:24,624,10.4,"Apogon rubrimacula"
"Arub_04_40_4","4","4","Absorbance wavelength 1",0.06551,"A",NA,2023-09-19 12:03:32,"2023-09-19",12:03:32,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_04_40","WM","Arub","04","40",00:06:02,362,6.03,"Apogon rubrimacula"
"Arub_07_40_4","4","4","Absorbance wavelength 1",0.06656,"A",NA,2023-05-12 12:03:34,"2023-05-12",12:03:34,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_07_40","WM","Arub","07","40",00:09:56,596,9.93,"Apogon rubrimacula"
"Pmol_02_30_1","1","1","Absorbance wavelength 1",0.23694,"A",NA,2023-09-21 12:03:35,"2023-09-21",12:03:35,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_02_30","WM","Pmol","02","30",00:08:32,512,8.53,"Pomacentrus moluccensis"
"Pmol_04_50_2","2","2","Absorbance wavelength 1",0.17839,"A",NA,2023-05-09 12:03:37,"2023-05-09",12:03:37,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_04_50","WM","Pmol","04","50",00:02:01,121,2.02,"Pomacentrus moluccensis"
"Arub_02_50_5","5","5","Absorbance wavelength 1",0.0065,"A",NA,2023-08-22 12:03:38,"2023-08-22",12:03:38,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_02_50","WM","Arub","02","50",00:10:24,624,10.4,"Apogon rubrimacula"
"Arub_04_40_5","5","5","Absorbance wavelength 1",0.01384,"A",NA,2023-09-19 12:03:39,"2023-09-19",12:03:39,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_04_40","WM","Arub","04","40",00:06:02,362,6.03,"Apogon rubrimacula"
"Pmol_02_30_2","2","2","Absorbance wavelength 1",0.17504,"A",NA,2023-09-21 12:03:40,"2023-09-21",12:03:40,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_02_30","WM","Pmol","02","30",00:08:30,510,8.5,"Pomacentrus moluccensis"
"Arub_07_40_5","5","5","Absorbance wavelength 1",0.00684,"A",NA,2023-05-12 12:03:41,"2023-05-12",12:03:41,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_07_40","WM","Arub","07","40",00:09:56,596,9.93,"Apogon rubrimacula"
"Pmol_04_50_3","3","3","Absorbance wavelength 1",0.16333,"A",NA,2023-05-09 12:03:44,"2023-05-09",12:03:44,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_04_50","WM","Pmol","04","50",00:02:01,121,2.02,"Pomacentrus moluccensis"
"Arub_02_50_6","6","6","Absorbance wavelength 1",-0.02316,"A",NA,2023-08-22 12:03:45,"2023-08-22",12:03:45,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_02_50","WM","Arub","02","50",00:10:24,624,10.4,"Apogon rubrimacula"
"Arub_04_40_6","6","6","Absorbance wavelength 1",0.01457,"A",NA,2023-09-19 12:03:45,"2023-09-19",12:03:45,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_04_40","WM","Arub","04","40",00:06:01,361,6.02,"Apogon rubrimacula"
"Pmol_02_30_3","3","3","Absorbance wavelength 1",0.16804,"A",NA,2023-09-21 12:03:47,"2023-09-21",12:03:47,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_02_30","WM","Pmol","02","30",00:08:30,510,8.5,"Pomacentrus moluccensis"
"Arub_07_40_6","6","6","Absorbance wavelength 1",0.01151,"A",NA,2023-05-12 12:03:48,"2023-05-12",12:03:48,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_07_40","WM","Arub","07","40",00:09:56,596,9.93,"Apogon rubrimacula"
"Pmol_04_50_4","4","4","Absorbance wavelength 1",0.05227,"A",NA,2023-05-09 12:03:51,"2023-05-09",12:03:51,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_04_50","WM","Pmol","04","50",00:02:01,121,2.02,"Pomacentrus moluccensis"
"Arub_02_50_1","1","1","Absorbance wavelength 1",0.20199,"A",NA,2023-08-22 12:03:52,"2023-08-22",12:03:52,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_02_50","WM","Arub","02","50",00:11:05,665,11.08,"Apogon rubrimacula"
"Arub_04_40_1","1","1","Absorbance wavelength 1",0.17588,"A",NA,2023-09-19 12:03:52,"2023-09-19",12:03:52,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_04_40","WM","Arub","04","40",00:06:42,402,6.7,"Apogon rubrimacula"
"Arub_07_40_1","1","1","Absorbance wavelength 1",0.40051,"A",NA,2023-05-12 12:03:53,"2023-05-12",12:03:53,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_07_40","WM","Arub","07","40",00:10:35,635,10.58,"Apogon rubrimacula"
"Pmol_02_30_4","4","4","Absorbance wavelength 1",0.05238,"A",NA,2023-09-21 12:03:54,"2023-09-21",12:03:54,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_02_30","WM","Pmol","02","30",00:08:32,512,8.53,"Pomacentrus moluccensis"
"Arub_02_50_2","2","2","Absorbance wavelength 1",0.20373,"A",NA,2023-08-22 12:03:57,"2023-08-22",12:03:57,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_02_50","WM","Arub","02","50",00:11:04,664,11.07,"Apogon rubrimacula"
"Pmol_04_50_5","5","5","Absorbance wavelength 1",0.00798,"A",NA,2023-05-09 12:03:58,"2023-05-09",12:03:58,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_04_50","WM","Pmol","04","50",00:02:01,121,2.02,"Pomacentrus moluccensis"
"Arub_07_40_2","2","2","Absorbance wavelength 1",0.37191,"A",NA,2023-05-12 12:03:59,"2023-05-12",12:03:59,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_07_40","WM","Arub","07","40",00:10:35,635,10.58,"Apogon rubrimacula"
"Arub_04_40_2","2","2","Absorbance wavelength 1",0.15824,"A",NA,2023-09-19 12:03:59,"2023-09-19",12:03:59,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_04_40","WM","Arub","04","40",00:06:43,403,6.72,"Apogon rubrimacula"
"Pmol_02_30_5","5","5","Absorbance wavelength 1",0.03718,"A",NA,2023-09-21 12:04:01,"2023-09-21",12:04:01,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_02_30","WM","Pmol","02","30",00:08:32,512,8.53,"Pomacentrus moluccensis"
"Arub_02_50_3","3","3","Absorbance wavelength 1",0.2244,"A",NA,2023-08-22 12:04:04,"2023-08-22",12:04:04,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_02_50","WM","Arub","02","50",00:11:04,664,11.07,"Apogon rubrimacula"
"Arub_07_40_3","3","3","Absorbance wavelength 1",0.37375,"A",NA,2023-05-12 12:04:05,"2023-05-12",12:04:05,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_07_40","WM","Arub","07","40",00:10:34,634,10.57,"Apogon rubrimacula"
"Pmol_04_50_6","6","6","Absorbance wavelength 1",0.0011,"A",NA,2023-05-09 12:04:05,"2023-05-09",12:04:05,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_04_50","WM","Pmol","04","50",00:02:01,121,2.02,"Pomacentrus moluccensis"
"Arub_04_40_3","3","3","Absorbance wavelength 1",0.12634,"A",NA,2023-09-19 12:04:06,"2023-09-19",12:04:06,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_04_40","WM","Arub","04","40",00:06:43,403,6.72,"Apogon rubrimacula"
"Pmol_02_30_6","6","6","Absorbance wavelength 1",0.00548,"A",NA,2023-09-21 12:04:08,"2023-09-21",12:04:08,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_02_30","WM","Pmol","02","30",00:08:32,512,8.53,"Pomacentrus moluccensis"
"Arub_07_40_4","4","4","Absorbance wavelength 1",0.06727,"A",NA,2023-05-12 12:04:10,"2023-05-12",12:04:10,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_07_40","WM","Arub","07","40",00:10:32,632,10.53,"Apogon rubrimacula"
"Arub_02_50_4","4","4","Absorbance wavelength 1",0.06295,"A",NA,2023-08-22 12:04:11,"2023-08-22",12:04:11,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_02_50","WM","Arub","02","50",00:11:04,664,11.07,"Apogon rubrimacula"
"Pmol_04_50_1","1","1","Absorbance wavelength 1",0.19341,"A",NA,2023-05-09 12:04:12,"2023-05-09",12:04:12,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_04_50","WM","Pmol","04","50",00:02:43,163,2.72,"Pomacentrus moluccensis"
"Pmol_02_30_1","1","1","Absorbance wavelength 1",0.23666,"A",NA,2023-09-21 12:04:13,"2023-09-21",12:04:13,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_02_30","WM","Pmol","02","30",00:09:10,550,9.17,"Pomacentrus moluccensis"
"Arub_04_40_4","4","4","Absorbance wavelength 1",0.06485,"A",NA,2023-09-19 12:04:13,"2023-09-19",12:04:13,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_04_40","WM","Arub","04","40",00:06:43,403,6.72,"Apogon rubrimacula"
"Arub_07_40_5","5","5","Absorbance wavelength 1",0.00545,"A",NA,2023-05-12 12:04:17,"2023-05-12",12:04:17,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_07_40","WM","Arub","07","40",00:10:32,632,10.53,"Apogon rubrimacula"
"Pmol_04_50_2","2","2","Absorbance wavelength 1",0.19818,"A",NA,2023-05-09 12:04:18,"2023-05-09",12:04:18,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_04_50","WM","Pmol","04","50",00:02:42,162,2.7,"Pomacentrus moluccensis"
"Arub_02_50_5","5","5","Absorbance wavelength 1",0.00527,"A",NA,2023-08-22 12:04:18,"2023-08-22",12:04:18,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_02_50","WM","Arub","02","50",00:11:04,664,11.07,"Apogon rubrimacula"
"Pmol_02_30_2","2","2","Absorbance wavelength 1",0.17553,"A",NA,2023-09-21 12:04:19,"2023-09-21",12:04:19,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_02_30","WM","Pmol","02","30",00:09:09,549,9.15,"Pomacentrus moluccensis"
"Arub_04_40_5","5","5","Absorbance wavelength 1",0.01234,"A",NA,2023-09-19 12:04:20,"2023-09-19",12:04:20,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_04_40","WM","Arub","04","40",00:06:43,403,6.72,"Apogon rubrimacula"
"Pmol_04_50_3","3","3","Absorbance wavelength 1",0.16074,"A",NA,2023-05-09 12:04:24,"2023-05-09",12:04:24,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_04_50","WM","Pmol","04","50",00:02:41,161,2.68,"Pomacentrus moluccensis"
"Pmol_02_30_3","3","3","Absorbance wavelength 1",0.20751,"A",NA,2023-09-21 12:04:24,"2023-09-21",12:04:24,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_02_30","WM","Pmol","02","30",00:09:07,547,9.12,"Pomacentrus moluccensis"
"Arub_07_40_6","6","6","Absorbance wavelength 1",0.00797,"A",NA,2023-05-12 12:04:24,"2023-05-12",12:04:24,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_07_40","WM","Arub","07","40",00:10:32,632,10.53,"Apogon rubrimacula"
"Arub_02_50_6","6","6","Absorbance wavelength 1",-0.02218,"A",NA,2023-08-22 12:04:25,"2023-08-22",12:04:25,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_02_50","WM","Arub","02","50",00:11:04,664,11.07,"Apogon rubrimacula"
"Arub_04_40_6","6","6","Absorbance wavelength 1",0.01343,"A",NA,2023-09-19 12:04:27,"2023-09-19",12:04:27,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_04_40","WM","Arub","04","40",00:06:43,403,6.72,"Apogon rubrimacula"
"Arub_02_50_1","1","1","Absorbance wavelength 1",0.21066,"A",NA,2023-08-22 12:04:30,"2023-08-22",12:04:30,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_02_50","WM","Arub","02","50",00:11:43,703,11.72,"Apogon rubrimacula"
"Pmol_02_30_4","4","4","Absorbance wavelength 1",0.05528,"A",NA,2023-09-21 12:04:30,"2023-09-21",12:04:30,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_02_30","WM","Pmol","02","30",00:09:08,548,9.13,"Pomacentrus moluccensis"
"Arub_07_40_1","1","1","Absorbance wavelength 1",0.3353,"A",NA,2023-05-12 12:04:31,"2023-05-12",12:04:31,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_07_40","WM","Arub","07","40",00:11:13,673,11.22,"Apogon rubrimacula"
"Pmol_04_50_4","4","4","Absorbance wavelength 1",0.05027,"A",NA,2023-05-09 12:04:31,"2023-05-09",12:04:31,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_04_50","WM","Pmol","04","50",00:02:41,161,2.68,"Pomacentrus moluccensis"
"Arub_04_40_1","1","1","Absorbance wavelength 1",0.15797,"A",NA,2023-09-19 12:04:34,"2023-09-19",12:04:34,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_04_40","WM","Arub","04","40",00:07:24,444,7.4,"Apogon rubrimacula"
"Pmol_02_30_5","5","5","Absorbance wavelength 1",0.03924,"A",NA,2023-09-21 12:04:36,"2023-09-21",12:04:36,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Pmol_02_30","WM","Pmol","02","30",00:09:07,547,9.12,"Pomacentrus moluccensis"
"Arub_02_50_2","2","2","Absorbance wavelength 1",0.20703,"A",NA,2023-08-22 12:04:37,"2023-08-22",12:04:37,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_02_50","WM","Arub","02","50",00:11:44,704,11.73,"Apogon rubrimacula"
"Arub_07_40_2","2","2","Absorbance wavelength 1",0.43311,"A",NA,2023-05-12 12:04:38,"2023-05-12",12:04:38,"UV5 Continuous for 8 Samples in Cuvette Changer",NA,NA,NA,FALSE,"Fixed Wavelength","General","OK","WM_Arub_07_40","WM","Arub","07","40",00:11:14,674,11.23,"Apogon rubrimacula"
