Sample index,Sample ID 1,Title,Result,Unit of Result,Data markings of Result,Creation time,Method name,T1.,Nominal.value,T1..1,Is.excluded,Method.type,Determination.type,Overall.result.state,sample
6,6,Absorbance wavelength 1,-0.01201,A,NA,24/04/2023 12:45,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_10
6,6,Absorbance wavelength 1,-0.01027,A,NA,24/04/2023 12:46,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_10
6,6,Absorbance wavelength 1,-0.01278,A,NA,24/04/2023 12:47,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_10
6,6,Absorbance wavelength 1,-0.01178,A,NA,24/04/2023 12:47,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_10
6,6,Absorbance wavelength 1,-0.01217,A,NA,24/04/2023 12:48,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_10
6,6,Absorbance wavelength 1,-0.01038,A,NA,24/04/2023 12:49,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_10
6,6,Absorbance wavelength 1,-0.01004,A,NA,24/04/2023 12:49,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_10
6,6,Absorbance wavelength 1,-0.01005,A,NA,24/04/2023 12:50,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_10
6,6,Absorbance wavelength 1,-0.00957,A,NA,24/04/2023 12:51,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_10
6,6,Absorbance wavelength 1,-0.0092,A,NA,24/04/2023 12:51,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_10
6,6,Absorbance wavelength 1,-0.00754,A,NA,24/04/2023 12:52,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_10
6,6,Absorbance wavelength 1,-0.00752,A,NA,24/04/2023 12:53,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_10
6,6,Absorbance wavelength 1,-0.00622,A,NA,24/04/2023 12:53,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_10
6,6,Absorbance wavelength 1,-0.00624,A,NA,24/04/2023 12:54,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_10
6,6,Absorbance wavelength 1,-0.00792,A,NA,24/04/2023 12:55,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_10
6,6,Absorbance wavelength 1,-0.0055,A,NA,24/04/2023 12:55,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_10
6,6,Absorbance wavelength 1,-0.0075,A,NA,24/04/2023 12:56,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_10
6,6,Absorbance wavelength 1,-0.0072,A,NA,24/04/2023 12:57,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_10
1,1,Absorbance wavelength 1,3.00045,A,NA,24/04/2023 12:26,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
1,1,Absorbance wavelength 1,3.28567,A,NA,24/04/2023 12:26,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
1,1,Absorbance wavelength 1,3.22208,A,NA,24/04/2023 12:27,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
1,1,Absorbance wavelength 1,3.40104,A,NA,24/04/2023 12:28,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
1,1,Absorbance wavelength 1,3.10753,A,NA,24/04/2023 12:28,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
1,1,Absorbance wavelength 1,3.24137,A,NA,24/04/2023 12:29,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
1,1,Absorbance wavelength 1,3.12528,A,NA,24/04/2023 12:29,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
1,1,Absorbance wavelength 1,3.0706,A,NA,24/04/2023 12:30,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
1,1,Absorbance wavelength 1,3.1687,A,NA,24/04/2023 12:30,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
1,1,Absorbance wavelength 1,3.13759,A,NA,24/04/2023 12:31,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
1,1,Absorbance wavelength 1,3.14344,A,NA,24/04/2023 12:32,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
1,1,Absorbance wavelength 1,3.09108,A,NA,24/04/2023 12:32,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
1,1,Absorbance wavelength 1,3.10234,A,NA,24/04/2023 12:33,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
1,1,Absorbance wavelength 1,3.02303,A,NA,24/04/2023 12:33,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
1,1,Absorbance wavelength 1,3.225,A,NA,24/04/2023 12:34,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
1,1,Absorbance wavelength 1,3.21299,A,NA,24/04/2023 12:35,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
1,1,Absorbance wavelength 1,3.17419,A,NA,24/04/2023 12:35,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
1,1,Absorbance wavelength 1,3.16226,A,NA,24/04/2023 12:36,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
1,1,Absorbance wavelength 1,3.12151,A,NA,24/04/2023 12:36,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
2,2,Absorbance wavelength 1,3.19303,A,NA,24/04/2023 12:26,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
2,2,Absorbance wavelength 1,3.2045,A,NA,24/04/2023 12:26,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
2,2,Absorbance wavelength 1,3.27153,A,NA,24/04/2023 12:27,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
2,2,Absorbance wavelength 1,3.09067,A,NA,24/04/2023 12:28,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
2,2,Absorbance wavelength 1,3.08287,A,NA,24/04/2023 12:28,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
2,2,Absorbance wavelength 1,3.05399,A,NA,24/04/2023 12:29,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
2,2,Absorbance wavelength 1,3.24341,A,NA,24/04/2023 12:29,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
2,2,Absorbance wavelength 1,3.21974,A,NA,24/04/2023 12:30,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
2,2,Absorbance wavelength 1,3.01683,A,NA,24/04/2023 12:31,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
2,2,Absorbance wavelength 1,3.45502,A,NA,24/04/2023 12:31,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
2,2,Absorbance wavelength 1,3.32013,A,NA,24/04/2023 12:32,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
2,2,Absorbance wavelength 1,3.08855,A,NA,24/04/2023 12:32,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
2,2,Absorbance wavelength 1,3.1939,A,NA,24/04/2023 12:33,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
2,2,Absorbance wavelength 1,3.27523,A,NA,24/04/2023 12:33,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
2,2,Absorbance wavelength 1,3.28219,A,NA,24/04/2023 12:34,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
2,2,Absorbance wavelength 1,3.19379,A,NA,24/04/2023 12:35,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
2,2,Absorbance wavelength 1,3.25597,A,NA,24/04/2023 12:35,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
2,2,Absorbance wavelength 1,3.11816,A,NA,24/04/2023 12:36,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
2,2,Absorbance wavelength 1,3.08292,A,NA,24/04/2023 12:36,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
3,3,Absorbance wavelength 1,3.0331,A,NA,24/04/2023 12:26,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
3,3,Absorbance wavelength 1,3.10978,A,NA,24/04/2023 12:26,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
3,3,Absorbance wavelength 1,2.98241,A,NA,24/04/2023 12:27,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
3,3,Absorbance wavelength 1,2.92338,A,NA,24/04/2023 12:28,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
3,3,Absorbance wavelength 1,3.06383,A,NA,24/04/2023 12:28,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
3,3,Absorbance wavelength 1,3.01389,A,NA,24/04/2023 12:29,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
3,3,Absorbance wavelength 1,3.13693,A,NA,24/04/2023 12:30,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
3,3,Absorbance wavelength 1,3.04428,A,NA,24/04/2023 12:30,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
3,3,Absorbance wavelength 1,2.96086,A,NA,24/04/2023 12:31,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
3,3,Absorbance wavelength 1,3.01199,A,NA,24/04/2023 12:31,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
3,3,Absorbance wavelength 1,3.02772,A,NA,24/04/2023 12:32,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
3,3,Absorbance wavelength 1,3.04865,A,NA,24/04/2023 12:32,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
3,3,Absorbance wavelength 1,3.13467,A,NA,24/04/2023 12:33,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
3,3,Absorbance wavelength 1,3.10957,A,NA,24/04/2023 12:34,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
3,3,Absorbance wavelength 1,3.05963,A,NA,24/04/2023 12:34,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
3,3,Absorbance wavelength 1,2.95739,A,NA,24/04/2023 12:35,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
3,3,Absorbance wavelength 1,2.92682,A,NA,24/04/2023 12:35,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
3,3,Absorbance wavelength 1,3.06174,A,NA,24/04/2023 12:36,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
3,3,Absorbance wavelength 1,2.9254,A,NA,24/04/2023 12:36,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
4,4,Absorbance wavelength 1,3.00425,A,NA,24/04/2023 12:26,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
4,4,Absorbance wavelength 1,2.97714,A,NA,24/04/2023 12:27,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
4,4,Absorbance wavelength 1,2.92635,A,NA,24/04/2023 12:27,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
4,4,Absorbance wavelength 1,3.13616,A,NA,24/04/2023 12:28,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
4,4,Absorbance wavelength 1,3.05984,A,NA,24/04/2023 12:28,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
4,4,Absorbance wavelength 1,3.1515,A,NA,24/04/2023 12:29,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
4,4,Absorbance wavelength 1,3.03475,A,NA,24/04/2023 12:30,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
4,4,Absorbance wavelength 1,3.085,A,NA,24/04/2023 12:30,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
4,4,Absorbance wavelength 1,3.0958,A,NA,24/04/2023 12:31,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
4,4,Absorbance wavelength 1,3.00941,A,NA,24/04/2023 12:31,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
4,4,Absorbance wavelength 1,3.27225,A,NA,24/04/2023 12:32,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
4,4,Absorbance wavelength 1,3.16394,A,NA,24/04/2023 12:33,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
4,4,Absorbance wavelength 1,3.09785,A,NA,24/04/2023 12:33,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
4,4,Absorbance wavelength 1,3.08454,A,NA,24/04/2023 12:34,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
4,4,Absorbance wavelength 1,3.14656,A,NA,24/04/2023 12:34,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
4,4,Absorbance wavelength 1,3.03724,A,NA,24/04/2023 12:35,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
4,4,Absorbance wavelength 1,3.11416,A,NA,24/04/2023 12:35,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
4,4,Absorbance wavelength 1,3.02363,A,NA,24/04/2023 12:36,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
4,4,Absorbance wavelength 1,2.93664,A,NA,24/04/2023 12:37,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
5,5,Absorbance wavelength 1,-0.00404,A,NA,24/04/2023 12:27,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
5,5,Absorbance wavelength 1,-0.00305,A,NA,24/04/2023 12:27,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
5,5,Absorbance wavelength 1,-0.00026,A,NA,24/04/2023 12:28,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
5,5,Absorbance wavelength 1,0.00172,A,NA,24/04/2023 12:29,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
5,5,Absorbance wavelength 1,0.00049,A,NA,24/04/2023 12:29,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
5,5,Absorbance wavelength 1,0.00197,A,NA,24/04/2023 12:30,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
5,5,Absorbance wavelength 1,0.0014,A,NA,24/04/2023 12:30,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
5,5,Absorbance wavelength 1,0.00274,A,NA,24/04/2023 12:31,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
5,5,Absorbance wavelength 1,0.00147,A,NA,24/04/2023 12:31,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
5,5,Absorbance wavelength 1,0.00014,A,NA,24/04/2023 12:32,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
5,5,Absorbance wavelength 1,0.00357,A,NA,24/04/2023 12:33,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
5,5,Absorbance wavelength 1,0.00402,A,NA,24/04/2023 12:33,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
5,5,Absorbance wavelength 1,0.00106,A,NA,24/04/2023 12:34,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
5,5,Absorbance wavelength 1,0.00456,A,NA,24/04/2023 12:34,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
5,5,Absorbance wavelength 1,0.00493,A,NA,24/04/2023 12:35,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
5,5,Absorbance wavelength 1,0.00568,A,NA,24/04/2023 12:35,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
5,5,Absorbance wavelength 1,0.00458,A,NA,24/04/2023 12:36,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
5,5,Absorbance wavelength 1,0.00527,A,NA,24/04/2023 12:37,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
6,6,Absorbance wavelength 1,-0.03171,A,NA,24/04/2023 12:27,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
6,6,Absorbance wavelength 1,-0.03226,A,NA,24/04/2023 12:27,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
6,6,Absorbance wavelength 1,-0.02899,A,NA,24/04/2023 12:28,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
6,6,Absorbance wavelength 1,-0.03033,A,NA,24/04/2023 12:29,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
6,6,Absorbance wavelength 1,-0.02858,A,NA,24/04/2023 12:29,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
6,6,Absorbance wavelength 1,-0.02947,A,NA,24/04/2023 12:30,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
6,6,Absorbance wavelength 1,-0.02754,A,NA,24/04/2023 12:30,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
6,6,Absorbance wavelength 1,-0.02867,A,NA,24/04/2023 12:31,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
6,6,Absorbance wavelength 1,-0.027,A,NA,24/04/2023 12:32,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
6,6,Absorbance wavelength 1,-0.02876,A,NA,24/04/2023 12:32,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
6,6,Absorbance wavelength 1,-0.02589,A,NA,24/04/2023 12:33,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
6,6,Absorbance wavelength 1,-0.02752,A,NA,24/04/2023 12:33,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
6,6,Absorbance wavelength 1,-0.027,A,NA,24/04/2023 12:34,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
6,6,Absorbance wavelength 1,-0.0253,A,NA,24/04/2023 12:34,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
6,6,Absorbance wavelength 1,-0.02545,A,NA,24/04/2023 12:35,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
6,6,Absorbance wavelength 1,-0.0243,A,NA,24/04/2023 12:35,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
6,6,Absorbance wavelength 1,-0.02673,A,NA,24/04/2023 12:36,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
6,6,Absorbance wavelength 1,-0.02471,A,NA,24/04/2023 12:37,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_20
1,1,Absorbance wavelength 1,3.54174,A,NA,24/04/2023 12:07,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_30
1,1,Absorbance wavelength 1,3.11771,A,NA,24/04/2023 12:07,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_30
1,1,Absorbance wavelength 1,3.14554,A,NA,24/04/2023 12:08,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_30
1,1,Absorbance wavelength 1,3.15093,A,NA,24/04/2023 12:09,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_30
1,1,Absorbance wavelength 1,3.0316,A,NA,24/04/2023 12:09,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_30
1,1,Absorbance wavelength 1,3.24758,A,NA,24/04/2023 12:10,UV5 Continuous for 8 Samples in Cuvette Changer,NA,NA,NA,FALSE,Fixed Wavelength,General,OK,WM_Paus_04_30
